SATELLITE_ID,OWNER_OPERATOR_ORG_CODE
1930,USAF
1931,USAF
1932,USAF
1933,RVSN
1934,CNES
1935,CNES
1936,RVSN
1937,RVSN
1938,CNES
1939,NRO
1940,USAF
1941,USAF
1942,USAF
1943,USAF
1944,NASA
1945,MO
1946,RVSN
1947,MO
1948,NASA
1949,PVO
1949,YUZH
1950,RVSN
1951,NASA
1952,USN
1953,NASA
1954,IKI
1954,NPOL
1955,RVSN
1956,USAF
1957,USAF
1958,USAF
1959,USAF
1960,USAF
1961,USAF
1962,USAF
1963,USAF
1964,USAF
1965,USAF
1966,RVSN
1967,RVSN
1968,CIA
1968,NRO
1969,USAF
1970,USAF
1971,USAF
1972,USAF
1973,USAF
1974,USAF
1975,USAF
1976,USAF
1977,USAF
1978,USAF
1979,USAF
1980,USAF
1981,USAF
1982,ESSA
1983,NASA
1984,USAF
1985,USAF
1986,USAF
1987,USAF
1988,USAF
1989,USAF
1990,USAF
1991,USAF
1992,USAF
1993,USAF
1994,NASA
1995,NASA
1996,CNES
1997,NRO
1998,MO
1999,USAF
2000,RVSN
2001,RVSN
2002,YUZH
2003,USAF
2004,USAF
2005,MO
2006,MO
2007,RVSN
2008,YUZH
2009,USAF
2010,USAF
2011,NASA
2012,NRO
2013,NASA
2013,USN
2014,USAF
2015,USAF
2016,CNES
2017,CNES
2018,CNES
2019,MO
2020,CNES
2021,CNES
2022,RVSN
2023,CNES
2024,MO
2025,USAF
2026,USAF
2027,USAF
2028,USAF
2029,USAF
2030,USAF
2031,USAF
2032,USAF
2033,USAF
2034,USAF
2035,USAF
2036,USAF
2037,USAF
2038,USAF
2039,USAF
2040,USAF
2041,USAF
2042,USAF
2043,USAF
2044,USAF
2045,USAF
2046,USAF
2047,USAF
2048,USAF
2049,USAF
2050,USAF
2051,USAF
2052,USAF
2053,USAF
2054,USAF
2055,USAF
2056,USAF
2057,USAF
2058,USAF
2059,USAF
2060,USAF
2061,USAF
2062,USAF
2063,USAF
2064,USAF
2065,USAF
2066,USAF
2067,USAF
2068,USAF
2069,USAF
2070,OKB1
2071,RVSN
2072,USAF
2073,USAF
2074,USAF
2075,USAF
2076,USAF
2077,USAF
2078,USAF
2079,USAF
2080,USAF
2081,USAF
2082,USAF
2083,USAF
2084,USAF
2085,NASA
2086,USN
2087,USAF
2088,NASA
2089,OKB1
2090,OKB1
2091,ESSA
2092,NASA
2093,OKB1
2094,RVSN
2095,RVSN
2096,NASA
2097,USN
2098,YUZH
2099,CIA
2099,NRO
2100,USAF
2101,USAF
2102,USAF
2103,USAF
2104,NASA
2105,NASA
2106,USAF
2107,MO
2108,RVSN
2109,NRO
2110,MO
2111,MO
2112,USAF
2113,CIA
2113,NRO
2114,MO
2115,NASA
2116,RVSN
2117,MO
2118,NASA
2119,USN
2120,NASA
2121,USAF
2122,USAF
2123,USAF
2124,USAF
2125,USAF
2126,TSKBEM
2127,RVSN
2128,RVSN
2129,USAF
2130,RVSN
2131,TSKBEM
2132,TSKBEM
2133,MO
2134,RVSN
2135,MO
2136,CIA
2136,NRO
2137,MO
2138,MO
2139,JPL
2139,NASA
2140,USN
2141,USN
2142,NASA
2143,NASA
2144,NASA
2145,NASA
2146,NRO
2147,MO
2148,USAF
2149,RVSN
2150,USAF
2151,OKB10
2152,PVO
2152,YUZH
2153,NASA
2154,NASA
2155,RVSN
2156,RVSN
2157,RVSN
2158,USAF
2159,RVSN
2160,RVSN
2161,CNES
2162,USAF
2163,MO
2164,RVSN
2165,MO
2166,MO
2167,NASA
2168,METP
2169,RVSN
2170,MO
2171,NRO
2172,NRO
2173,NASA
2174,NASA
2175,USAF
2176,USN
2177,USAF
2178,USAF
2179,USAF
2180,NASA
2181,CIA
2181,NRO
2182,YUZH
2183,NASA
2184,NASA
2185,JPL
2185,NASA
2186,NASA
2187,NASA
2188,NASA
2189,NASA
2189,USAF
2190,NASA
2190,USAF
2191,NASA
2192,NRO
2193,NASA
2194,USAF
2195,NASA
2196,MO
2197,RVSN
2198,MO
2199,MO
2200,USAF
2201,USAF
2202,USAF
2203,RVSN
2204,RVSN
2205,USA
2206,NASA
2207,USAF
2208,USAF
2209,USAF
2210,MO
2211,RVSN
2212,MO
2213,MO
2214,MO
2215,USAF
2216,USAF
2217,USAF
2218,USAF
2219,USAF
2220,USAF
2221,USAF
2222,USAF
2223,NASA
2224,NASA
2225,USN
2226,USN
2227,CIA
2227,NRO
2228,NASA
2228,USAF
2229,NASA
2229,USAF
2230,NASA
2230,USAF
2231,NASA
2231,USAF
2232,NASA
2232,USAF
2233,NASA
2233,USAF
2234,NASA
2234,USAF
2235,NASA
2235,USAF
2236,NASA
2236,USAF
2237,NASA
2237,USAF
2238,NASA
2238,USAF
2239,NASA
2239,USAF
2240,NASA
2240,USAF
2241,NASA
2241,USAF
2242,NASA
2242,USAF
2243,NASA
2243,USAF
2244,NASA
2244,USAF
2245,NASA
2245,USAF
2246,NASA
2246,USAF
2247,NASA
2247,USAF
2248,NASA
2248,USAF
2249,NASA
2249,USAF
2250,NASA
2250,USAF
2251,NASA
2251,USAF
2252,NASA
2252,USAF
2253,NASA
2254,METP
2255,NASA
2256,NASA
2257,RVSN
2258,NASA
2259,NASA
2260,NASA
2261,CIA
2261,NRO
2262,NASA
2263,NASA
2264,NASA
2264,USAF
2265,NASA
2265,USAF
2266,NASA
2266,USAF
2267,NASA
2267,USAF
2268,NASA
2268,USAF
2269,NASA
2269,USAF
2270,NASA
2270,USAF
2271,NASA
2271,USAF
2272,NASA
2272,USAF
2273,NASA
2273,USAF
2274,NASA
2274,USAF
2275,NASA
2275,USAF
2276,NASA
2276,USAF
2277,NASA
2277,USAF
2278,NASA
2278,USAF
2279,NASA
2279,USAF
2280,NASA
2280,USAF
2281,NASA
2281,USAF
2282,NASA
2282,USAF
2283,NASA
2283,USAF
2284,NASA
2284,USAF
2285,NASA
2285,USAF
2286,NASA
2286,USAF
2287,NASA
2287,USAF
2288,NASA
2288,USAF
2289,NASA
2290,TSKBEM
2291,NASA
2292,RVSN
2293,RVSN
2294,RVSN
2295,PVO
2295,YUZH
2296,RVSN
2297,NASA
2298,NASA
2299,NASA
2300,NASA
2301,NASA
2302,NASA
2303,NASA
2304,NASA
2305,NASA
2306,NASA
2307,NASA
2308,NASA
2309,NASA
2310,NASA
2311,NASA
2312,NASA
2313,NASA
2314,NASA
2315,NASA
2316,NASA
2317,NASA
2318,NASA
2319,NASA
2320,NASA
2321,NASA
2322,NRO
2323,USAF
2324,USAF
2325,MO
2326,RVSN
2327,USAF
2328,USAF
2329,USAF
2330,MO
2331,MO
2332,MO
2333,USAF
2334,RVSN
2335,USN
2336,NASA
2337,USAF
2338,RVSN
2339,RVSN
2340,USAF
2341,NASA
2342,NASA
2343,NASA
2344,NASA
2345,NASA
2346,NASA
2347,NASA
2348,NASA
2349,NASA
2350,USAF
2351,KB1
2351,VMF
2352,NASA
2353,USN
2354,NASA
2355,NASA
2356,NASA
2357,NASA
2358,NASA
2359,USAF
2360,USAF
2361,USAF
2362,USAF
2363,USAF
2364,USAF
2365,USAF
2366,USAF
2367,USAF
2368,MO
2369,RVSN
2370,MO
2371,USAF
2372,USAF
2373,USAF
2374,USAF
2375,USAF
2376,NRO
2377,USAF
2378,USAF
2379,USAF
2380,USAF
2381,USAF
2382,NASA
2383,NASA
2384,USAF
2385,USAF
2386,USN
2387,RVSN
2388,NASA
2389,USAF
2390,USAF
2391,MO
2392,RVSN
2393,CIA
2393,NRO
2394,NASA
2395,NASA
2396,NRO
2397,NRO
2398,NASA
2399,NASA
2400,USAF
2401,USN
2402,NASA
2403,USAF
2404,NASA
2405,NASA
2406,IKI
2406,NPOL
2407,RVSN
2408,RVSN
2409,MO
2410,RVSN
2411,USA
2412,USAF
2413,NASA
2414,NASA
2415,NASA
2416,USAF
2417,NASA
2418,USAF
2419,NRO
2420,NRO
2421,NASA
2422,USAF
2423,USAF
2424,USAF
2425,JPL
2425,NASA
2426,NASA
2427,CIA
2427,NRO
2428,USAF
2429,USAF
2430,USAF
2431,USAF
2432,USN
2433,NRO
2434,CIA
2434,NRO
2435,ESSA
2436,NASA
2437,RVSN
2438,RVSN
2439,RVSN
2440,RVSN
2441,RVSN
2442,RVSN
2443,RVSN
2444,RVSN
2445,RVSN
2446,RVSN
2447,RVSN
2448,RVSN
2449,RVSN
2450,RVSN
2451,RVSN
2452,RVSN
2453,RVSN
2454,RVSN
2455,RVSN
2456,RVSN
2457,RVSN
2458,RVSN
2459,RVSN
2460,RVSN
2461,RVSN
2462,RVSN
2463,RVSN
2464,RVSN
2465,RVSN
2466,RVSN
2467,RVSN
2468,RVSN
2469,RVSN
2470,RVSN
2471,RVSN
2472,RVSN
2473,RVSN
2474,RVSN
2475,RVSN
2476,RVSN
2477,RVSN
2478,RVSN
2479,RVSN
2480,RVSN
2481,USAF
2482,RVSN
2483,RVSN
2484,RVSN
2485,RVSN
2486,RVSN
2487,RVSN
2488,RVSN
2489,NRO
2490,USAF
2491,MO
2492,RVSN
2493,USAF
2494,USAF
2495,USAF
2496,USAF
2497,USAF
2498,USAF
2499,USAF
2500,USAF
2501,OKB10
2502,MO
2503,RVSN
2504,RVSN
2505,RVSN
2506,RVSN
2507,RVSN
2508,IKI
2508,NPOL
2509,RVSN
2510,RVSN
2511,NASA
2512,JPL
2512,NASA
2513,NASA
2514,INTEL
2515,NASA
2516,USAF
2517,USAF
2518,NASA
2519,NASA
2520,USA
2521,USAF
2522,USAF
2523,NRO
2524,USAF
2525,USAF
2526,USAF
2527,USAF
2528,USAF
2529,USAF
2530,USAF
2531,USAF
2532,USAF
2533,USAF
2534,NASA
2535,USAF
2536,RVSN
2537,CIA
2537,NRO
2538,RVSN
2539,RVSN
2540,RVSN
2541,RVSN
2542,RVSN
2543,RVSN
2544,RVSN
2545,RVSN
2546,RVSN
2547,RVSN
2548,RVSN
2549,RVSN
2550,RVSN
2551,RVSN
2552,RVSN
2553,RVSN
2554,RVSN
2555,RVSN
2556,RVSN
2557,RVSN
2558,RVSN
2559,RVSN
2560,RVSN
2561,RVSN
2562,RVSN
2563,RVSN
2564,RVSN
2565,NASA
2566,NASA
2567,USAF
2568,MO
2569,RVSN
2570,RVSN
2571,RVSN
2572,NASA
2573,USAF
2574,USAF
2575,RVSN
2576,RVSN
2577,NASA
2578,NASA
2579,NASA
2580,USN
2581,RVSN
2582,RVSN
2583,RVSN
2584,RVSN
2585,RVSN
2586,RVSN
2587,RVSN
2588,NASA
2589,NASA
2590,NASA
2591,NASA
2592,NASA
2593,NASA
2594,NASA
2595,NASA
2596,NASA
2597,NASA
2598,RVSN
2599,MO
2600,RVSN
2601,TSKBEM
2602,RVSN
2603,MO
2604,RVSN
2605,MO
2606,NRO
2607,USAF
2608,NASA
2609,NASA
2610,USAF
2611,USAF
2612,YUZH
2613,USAF
2614,USAF
2615,RVSN
2616,YUZH
2617,YUZH
2618,NRO
2619,NASA
2620,USN
2621,USAF
2622,USAF
2623,NASA
2624,MO
2625,RVSN
2626,IKI
2626,NPOL
2627,YUZH
2628,RVSN
2629,RVSN
2630,RVSN
2631,NASA
2632,NASA
2633,YUZH
2634,NRO
2635,USAF
2636,USAF
2637,RVSN
2638,USAF
2639,INTEL
2640,NASA
2641,NASA
2642,CIA
2642,NRO
2643,NASA
2644,USN
2645,USAF
2646,MO
2647,MO
2648,RVSN
2649,USAF
2650,USAF
2651,USAF
2652,USAF
2653,USAF
2654,USAF
2655,USAF
2656,RVSN
2657,ESSA
2658,RVSN
2659,RVSN
2660,USAF
2661,NASA
2662,CIA
2662,NRO
2663,USAF
2664,NRO
2665,USAF
2666,NASA
2667,TSKBEM
2668,RVSN
2669,USAF
2670,MO
2671,CNES
2672,RVSN
2673,CNES
2674,CNES
2675,CNES
2676,CNES
2677,CNES
2678,YUZH
2679,RVSN
2680,CNES
2681,CNES
2682,CNES
2683,CNES
2684,CNES
2685,CNES
2686,CIA
2686,NRO
2687,NRO
2688,CNES
2689,CNES
2690,CNES
2691,CNES
2692,CNES
2693,MO
2694,RVSN
2695,METP
2696,RVSN
2697,YUZH
2698,RVSN
2699,USAF
2700,NASA
2701,USN
2702,USN
2703,NASA
2704,NASA
2705,TSKBEM
2706,NASA
2707,NASA
2708,YUZH
2709,RVSN
2710,MO
2711,RVSN
2712,PVO
2712,YUZH
2713,RVSN
2714,YUZH
2715,MO
2716,RVSN
2717,INTEL
2718,RVSN
2719,NASA
2720,OKB10
2721,RVSN
2722,PVO
2722,YUZH
2723,RVSN
2724,YUZH
2725,YUZH
2726,YUZH
2727,YUZH
2728,YUZH
2729,YUZH
2730,YUZH
2731,YUZH
2732,YUZH
2733,YUZH
2734,YUZH
2735,RVSN
2736,CIA
2736,NRO
2737,YUZH
2738,YUZH
2739,YUZH
2740,MO
2741,USAF
2742,RVSN
2743,NASA
2744,NASA
2745,RVSN
2746,TSKBEM
2747,RVSN
2748,YUZH
2749,YUZH
2750,MO
2751,RVSN
2752,MO
2753,MO
2754,USN
2755,NASA
2756,JPL
2756,NASA
2757,ESSA
2758,NASA
2759,TSKBEM
2760,RVSN
2761,CNR
2762,METP
2763,RVSN
2764,NASA
2765,USAF
2766,USAF
2767,USAF
2768,USAF
2769,USAF
2770,USAF
2771,NASA
2772,NASA
2773,SRC
2774,NASA
2775,NASA
2776,OKB10
2777,USN
2778,USN
2779,CIA
2779,NRO
2780,NRO
2781,MO
2782,RVSN
2783,MO
2784,MO
2785,MO
2786,USAF
2787,USAF
2788,USAF
2789,USAF
2790,USAF
2791,USAF
2792,USAF
2793,USAF
2794,USAF
2795,USAF
2796,USAF
2797,OKB10
2798,USN
2799,USAF
2800,USAF
2801,OKB10
2802,RVSN
2803,RVSN
2804,RVSN
2805,IKI
2805,NPOL
2806,RVSN
2807,USN
2808,RVSN
2809,RVSN
2810,RVSN
2811,NASA
2812,MO
2813,NRO
2814,RVSN
2815,RVSN
2816,USAF
2817,NASA
2818,RVSN
2819,RVSN
2820,RVSN
2821,RVSN
2822,OKB10
2823,RVSN
2824,CIA
2824,NRO
2825,USAF
2826,USN
2827,MO
2828,NRO
2828,USN
2829,RVSN
2830,MO
2831,NRO
2832,YUZH
2833,RVSN
2834,NRO
2834,USN
2835,USAF
2836,MO
2837,RVSN
2838,MO
2839,RVSN
2840,IKI
2840,NPOL
2841,RVSN
2842,PVO
2842,YUZH
2843,RVSN
2844,RVSN
2845,JPL
2845,NASA
2846,NASA
2847,USN
2848,YUZH
2849,RVSN
2850,CIA
2850,NRO
2851,NRO
2852,IKI
2852,NPOL
2853,RVSN
2854,RVSN
2855,RVSN
2856,RVSN
2857,RVSN
2858,NRO
2859,SRC
2860,SRC
2861,USA
2862,USAF
2863,USAF
2864,USAF
2865,USAF
2866,USAF
2867,USN
2868,USAF
2869,MO
2870,RVSN
2871,MO
2872,USN
2873,NRO
2873,USN
2874,NRO
2874,USN
2875,JPL
2875,NASA
2876,USN
2877,USAF
2878,RVSN
2879,RVSN
2880,RVSN
2881,RVSN
2882,RVSN
2883,NASA
2884,NASA
2885,NASA
2886,NASA
2887,USAF
2888,NASA
2889,USN
2890,NRO
2891,USAF
2892,USAF
2893,USAF
2894,USAF
2895,NASA
2896,NASA
2897,USAF
2898,USAF
2899,USAF
2900,CNES
2901,USAF
2902,RVSN
2903,RVSN
2904,RVSN
2905,RVSN
2906,RVSN
2907,NASA
2908,NASA
2909,USN
2910,CIA
2910,NRO
2911,RVSN
2912,RVSN
2913,RVSN
2914,MO
2915,RVSN
2916,RVSN
2917,RVSN
2918,USAF
2919,NRO
2920,USAF
2921,PVO
2921,YUZH
2922,RVSN
2923,CIA
2923,NRO
2924,RVSN
2925,MO
2926,RVSN
2927,RVSN
2928,RVSN
2929,USAF
2930,USN
2931,RVSN
2932,USAF
2933,USAF
2934,RVSN
2935,NASA
2936,NASA
2937,JPL
2937,NASA
2938,NASA
2939,MO
2940,USAF
2941,RVSN
2942,PVO
2942,YUZH
2943,MO
2944,MO
2945,RVSN
2946,CIA
2946,NRO
2947,MO
2948,RVSN
2949,USAF
2950,USAF
2951,RVSN
2952,NRO
2953,RVSN
2954,RVSN
2955,RVSN
2956,MO
2957,MO
2958,MO
2959,MO
2960,MO
2961,MO
2962,RVSN
2963,RVSN
2964,RVSN
2965,USN
2966,MO
2967,NASA
2968,RVSN
2969,INTEL
2970,NASA
2971,NASA
2972,NASA
2973,MO
2974,RVSN
2975,RVSN
2976,ESSA
2977,ESSA
2978,NASA
2979,MO
2980,USAF
2981,MO
2982,RVSN
2983,MO
2984,MO
2985,USAF
2986,USN
2987,NASA
2988,USAF
2989,USN
2990,CNES
2991,USAF
2992,USAF
2993,CNES
2994,USN
2995,MO
2996,RVSN
2997,USAF
2998,USAF
2999,MO
3000,NASA
3001,RVSN
3002,RVSN
3003,RVSN
3004,NASA
3005,RVSN
3006,RVSN
3007,RVSN
3008,MO
3009,RVSN
3010,METP
3011,RVSN
3012,NRO
3013,PVO
3014,TSKBEM
3015,RVSN
3016,RVSN
3017,RVSN
3018,RVSN
3019,RVSN
3020,TSKBEM
3021,YUZH
3022,RVSN
3023,RVSN
3024,CIA
3024,NRO
3025,NRO
3026,MO
3027,RVSN
3028,YUZH
3029,NASA
3030,NASA
3031,JPL
3031,NASA
3032,NASA
3033,NASA
3034,NASA
3035,ESSA
3036,NASA
3037,USAF
3038,RVSN
3039,USAF
3040,USAF
3041,YUZH
3042,YUZH
3043,PVO
3043,YUZH
3044,RVSN
3045,USAF
3046,USAF
3047,OKB10
3048,RVSN
3049,USAF
3050,USAF
3051,NASA
3052,MO
3053,RVSN
3054,WRE
3055,MO
3056,RVSN
3057,USAF
3058,NRO
3059,NASA
3060,USAF
3061,USAF
3062,USAF
3063,CIA
3063,NRO
3064,USAF
3065,USAF
3066,NASA
3067,NASA
3068,NASA
3069,NASA
3070,NASA
3071,MO
3072,RVSN
3073,MO
3074,YUZH
3075,RVSN
3076,YUZH
3077,YUZH
3078,YUZH
3079,YUZH
3080,RVSN
3081,VMF
3082,VMF
3083,RVSN
3084,RVSN
3085,RVSN
3086,RVSN
3087,RVSN
3088,VMF
3089,RVSN
3090,RVSN
3091,JPL
3091,NASA
3092,NASA
3093,NASA
3094,NASA
3095,METP
3096,RVSN
3097,NRO
3098,NRO
3099,MO
3100,TSN108
3101,USAF
3102,RVSN
3103,YUZH
3104,YUZH
3105,USAF
3106,NASA
3107,NASA
3108,NASA
3109,YUZH
3110,YUZH
3111,YUZH
3112,YUZH
3113,CIA
3113,NRO
3114,NRO
3115,MO
3116,USAF
3117,MO
3118,MO
3119,RVSN
3120,CIA
3120,NRO
3121,USAF
3122,USN
3123,NASA
3124,USAF
3125,USAF
3126,NASA
3127,NASA
3128,YUZH
3129,OKB10
3130,RVSN
3131,RVSN
3132,USAF
3133,USN
3134,TSKBEM
3135,RVSN
3136,RVSN
3137,NASA
3138,NASA
3139,PVO
3139,YUZH
3140,MO
3141,USN
3142,RVSN
3143,RVSN
3144,TSKBEM
3145,NASA
3146,NASA
3147,OKB10
3148,NRO
3149,USAF
3150,METP
3151,RVSN
3152,CIA
3152,NRO
3153,NRO
3154,MO
3155,RVSN
3156,TSKBEM
3157,RVSN
3158,VMF
3159,USAF
3160,VMF
3161,VMF
3162,VMF
3163,RVSN
3164,USAF
3165,VMF
3166,USN
3167,TSKBEM
3168,MO
3169,RVSN
3170,NASA
3171,NASA
3172,MO
3173,USAF
3174,USAF
3175,USAF
3176,USAF
3177,USAF
3178,IKI
3178,NPOL
3179,RVSN
3180,RVSN
3181,PVO
3182,RVSN
3183,TSKBEM
3184,RVSN
3185,NASA
3186,NASA
3187,NASA
3188,NASA
3189,NASA
3190,NASA
3191,NASA
3192,NASA
3193,TSKBEM
3194,RVSN
3195,NASA
3196,NASA
3197,NASA
3198,NASA
3199,NRO
3200,NASA
3201,NASA
3202,NASA
3203,MO
3204,RVSN
3205,YUZH
3206,RVSN
3207,MO
3208,RVSN
3209,MO
3210,RVSN
3211,RVSN
3212,USAF
3213,USN
3214,USN
3215,NASA
3216,PVO
3217,RVSN
3218,RVSN
3219,RVSN
3220,YUZH
3221,RVSN
3222,RVSN
3223,RVSN
3224,RVSN
3225,RVSN
3226,RVSN
3227,MO
3228,CIA
3228,NRO
3229,OKB10
3230,RVSN
3231,MO
3232,CIA
3232,NRO
3233,ESTEC
3234,NASA
3235,USAF
3236,USAF
3237,USAF
3238,USAF
3239,USAF
3240,USAF
3241,USAF
3242,USAF
3243,USAF
3244,USAF
3245,USAF
3246,USAF
3247,USAF
3248,USAF
3249,USAF
3250,USAF
3251,USAF
3252,USAF
3253,USAF
3254,USAF
3255,USAF
3256,USAF
3257,USAF
3258,USAF
3259,USAF
3260,USAF
3261,USAF
3262,USAF
3263,USAF
3264,USAF
3265,ESRO
3266,USAF
3267,USAF
3268,USAF
3269,PVO
3270,RVSN
3271,USAF
3272,PVO
3273,RVSN
3274,MO
3275,RVSN
3276,MO
3277,RVSN
3278,NRO
3279,YUZH
3280,RVSN
3281,MO
3282,GMS
3282,MO
3283,RVSN
3284,USAF
3285,USAF
3286,USAF
3287,USAF
3288,USAF
3289,USAF
3290,USAF
3291,USAF
3292,USAF
3293,MO
3294,MO
3295,RVSN
3296,CIA
3296,NRO
3297,NRO
3298,TSKBEM
3299,MO
3300,RVSN
3301,MO
3302,MO
3303,MO
3304,MO
3305,RVSN
3306,TSKBEM
3307,NASA
3308,YUZH
3309,RVSN
3310,MO
3311,RVSN
3312,RVSN
3313,RVSN
3314,RVSN
3315,NASA
3316,MO
3317,RVSN
3318,USAF
3319,USAF
3320,USAF
3321,USAF
3322,MO
3323,RVSN
3324,USAF
3325,USAF
3326,PVO
3327,RVSN
3328,NASA
3329,USAF
3330,USAF
3331,USAF
3332,MO
3333,RVSN
3334,NRO
3335,NRO
3336,CIA
3336,NRO
3337,NASA
3338,NASA
3339,MO
3340,RVSN
3341,NASA
3342,NASA
3343,NASA
3344,NASA
3345,ESSA
3346,NASA
3347,OKB10
3348,MO
3349,RVSN
3350,RVSN
3351,TSKBEM
3352,RVSN
3353,MO
3354,RVSN
3355,USAF
3356,USAF
3357,USAF
3358,USAF
3359,USAF
3360,USAF
3361,USAF
3362,USAF
3363,USAF
3364,USAF
3365,USAF
3366,USAF
3367,USAF
3368,USAF
3369,USAF
3370,USAF
3371,USAF
3372,USAF
3373,USAF
3374,USAF
3375,NRO
3376,USAF
3377,USAF
3378,USAF
3379,USAF
3380,USAF
3381,USAF
3382,USAF
3383,USAF
3384,USAF
3385,USAF
3386,USAF
3387,USAF
3388,MO
3389,RVSN
3390,NASA
3391,NASA
3392,NASA
3393,NASA
3394,TSKBEM
3395,RVSN
3396,RVSN
3397,TSKBEM
3398,MO
3399,RVSN
3400,USAF
3401,USAF
3402,USAF
3403,USAF
3404,USAF
3405,USAF
3406,USAF
3407,USAF
3408,CIA
3408,NRO
3409,NRO
3410,USAF
3411,USAF
3412,USAF
3413,USAF
3414,PVO
3414,YUZH
3415,RVSN
3416,NASA
3417,NASA
3418,TSKBEM
3419,RVSN
3420,USAF
3421,USAF
3422,USAF
3423,USAF
3424,USAF
3425,USAF
3426,USAF
3427,USAF
3428,USAF
3429,USAF
3430,USAF
3431,USAF
3432,USAF
3433,USAF
3434,USAF
3435,USAF
3436,USAF
3437,USAF
3438,USAF
3439,USAF
3440,USAF
3441,USAF
3442,USAF
3443,USAF
3444,USAF
3445,USAF
3446,USAF
3447,USAF
3448,USAF
3449,RVSN
3450,RVSN
3451,RVSN
3452,TSKBEM
3453,USAF
3454,USAF
3455,USAF
3456,USAF
3457,PVO
3458,RVSN
3459,ESRO
3460,NASA
3461,USAF
3462,USAF
3463,USAF
3464,USAF
3465,USAF
3466,USAF
3467,USAF
3468,USAF
3469,MO
3470,RVSN
3471,RVSN
3472,NRO
3473,MO
3474,RVSN
3475,USAF
3476,USAF
3477,USAF
3478,USAF
3479,ESRO
3480,USAF
3481,USAF
3482,USAF
3483,USAF
3484,MO
3485,RVSN
3486,NASA
3487,NASA
3488,USAF
3489,USAF
3490,USAF
3491,USAF
3492,USAF
3493,USAF
3494,USAF
3495,USAF
3496,USAF
3497,USAF
3498,USAF
3499,USAF
3500,USAF
3501,USAF
3502,USAF
3503,PVO
3504,PVO
3505,RVSN
3506,PVO
3507,PVO
3508,PVO
3509,PVO
3510,USAF
3511,TSKBEM
3512,RVSN
3513,RVSN
3514,RVSN
3515,RVSN
3516,TSKBEM
3517,RVSN
3518,PVO
3519,PVO
3520,PVO
3521,PVO
3522,USAF
3523,PVO
3524,PVO
3525,PVO
3526,TSN108
3527,RVSN
3528,MO
3529,RVSN
3530,PVO
3531,CIA
3531,NRO
3532,NRO
3533,NASA
3534,NASA
3535,TSKBEM
3536,RVSN
3537,RVSN
3538,TSKBEM
3539,TSKBEM
3540,MO
3541,MO
3542,MO
3543,RVSN
3544,TSKBEM
3545,RVSN
3546,NASA
3547,NASA
3548,NASA
3549,PVO
3550,PVO
3551,PVO
3552,PVO
3553,PVO
3554,PVO
3555,PVO
3556,PVO
3557,PVO
3558,PVO
3559,PVO
3560,PVO
3561,PVO
3562,MO
3563,RVSN
3564,PVO
3565,PVO
3566,PVO
3567,PVO
3568,PVO
3569,PVO
3570,PVO
3571,PVO
3572,PVO
3573,PVO
3574,MO
3575,RVSN
3576,OKB10
3577,RVSN
3578,PVO
3579,RVSN
3580,PVO
3581,PVO
3582,PVO
3583,PVO
3584,PVO
3585,PVO
3586,PVO
3587,PVO
3588,PVO
3589,CNES
3590,USN
3591,USN
3592,USN
3593,PVO
3594,NRO
3595,ESRO
3596,NASA
3597,NASA
3598,NASA
3599,PVO
3600,PVO
3601,PVO
3602,MO
3603,RVSN
3604,CIA
3604,NRO
3605,NRO
3606,PVO
3607,PVO
3608,PVO
3609,PVO
3610,PVO
3611,USAF
3612,YUZH
3613,RVSN
3614,MO
3615,ESSA
3616,NASA
3617,USAF
3618,USAF
3619,MO
3620,RVSN
3621,RVSN
3622,RVSN
3623,INTEL
3624,YUZH
3625,RVSN
3626,NASA
3627,NASA
3628,MO
3629,YUZH
3630,RVSN
3631,RVSN
3632,RVSN
3633,RVSN
3634,RVSN
3635,RVSN
3636,RVSN
3637,RVSN
3638,RVSN
3639,RVSN
3640,RVSN
3641,RVSN
3642,IKI
3642,NPOL
3643,RVSN
3644,RVSN
3645,RVSN
3646,RVSN
3647,RVSN
3648,IKI
3648,NPOL
3649,RVSN
3650,RVSN
3651,MO
3652,RVSN
3653,MO
3654,TSKBEM
3655,RVSN
3656,TSKBEM
3657,RVSN
3658,TSKBEM
3659,MO
3660,MO
3661,MO
3662,MO
3663,NASA
3664,NASA
3665,NRO
3666,USAF
3667,TSKBEM
3668,RVSN
3669,CRC
3670,NASA
3671,MO
3672,CIA
3672,NRO
3673,NRO
3674,INTEL
3675,PVO
3676,RVSN
3677,PVO
3678,PVO
3679,PVO
3680,PVO
3681,PVO
3682,PVO
3683,PVO
3684,PVO
3685,PVO
3686,PVO
3687,PVO
3688,PVO
3689,PVO
3690,PVO
3691,USAF
3692,USAF
3693,PVO
3694,PVO
3695,PVO
3696,PVO
3697,PVO
3698,RVSN
3699,PVO
3700,RVSN
3701,PVO
3702,PVO
3703,RVSN
3704,PVO
3705,RVSN
3706,PVO
3707,RVSN
3708,RVSN
3709,RVSN
3710,RVSN
3711,PVO
3712,PVO
3713,PVO
3714,PVO
3715,PVO
3716,PVO
3717,PVO
3718,USAF
3719,USAF
3720,USAF
3721,USAF
3722,USAF
3723,USAF
3724,USAF
3725,USAF
3726,USAF
3727,USAF
3728,USAF
3729,USAF
3730,USAF
3731,USAF
3732,USAF
3733,USAF
3734,USAF
3735,USAF
3736,USAF
3737,MO
3738,NASA
3739,NASA
3740,USAF
3741,NASA
