LAUNCH_ID,PAYLOAD_ORG_CODE
7221,SRDL
7222,SRDL
7223,SRDL
7224,SRDL
7225,SRDL
7226,SRDL
7227,SRDL
7228,SRDL
7229,SRDL
7230,SRDL
7231,SRDL
7232,SRDL
7233,SRDL
7234,SRDL
7235,SRDL
7236,SRDL
7237,PMR
7238,PMR
7239,PMR
7240,PMR
7241,PMR
7242,PMR
7243,PMR
7244,HADC
7245,NRL
7246,NRL
7247,AFCRL
7248,AFCRL
7284,WSMR
7286,NMSU
7288,WSMR
7289,WSMR
7294,LARC
7297,LARC
7298,LARC
7306,GSFC
7318,UMI
7319,AFSWC
7323,GSFC
7365,AFCRL
7366,LARC
7367,LARC
7368,LARC
7385,AFCRL
7405,HOG
7406,GCA
7419,NOTS
7421,NOTS
7421,NRL
7428,LARC
7436,USN
7441,AFCRL
7445,LARC
7446,LUX
7446,RAE
7446,UCL
7461,UMI
7462,UMI
7463,ISAS
7469,USAF
7476,AFCRL
7483,ISAS
7484,USAF
7485,PMR
7486,WSMR
7487,WSMR
7488,WSMR
7489,WSMR
7490,WSMR
7491,WSMR
7503,LPA
7504,LARC
7506,LPA
7555,LARC
7576,SAND
7578,GSFC
7580,WRE
7585,GSFC
7586,CNES
7587,CNES
7588,ICST
7588,UCL
7589,GSFC
7590,AFCRL
7595,HOG
7596,GSFC
7597,AFCRL
7598,GSFC
7600,GSFC
7601,GSFC
7602,GSFC
7603,GSFC
7604,NMSU
7605,NMSU
7607,USAF
7608,ATLA
7609,ATLA
7610,WADD
7611,SAND
7612,WRE
7613,WRE
7619,AFSWC
7620,NMC
7624,ICST
7624,UCL
7625,GSFC
7630,AFCRL
7632,GSFC
7633,NRL
7634,TAO
7634,TOK
7637,GCA
7638,ROSAP
7639,ROSAP
7640,ROSAP
7641,ROSAP
7642,HCO
7643,GCA
7645,GCA
7646,GCA
7647,LERC
7651,GSFC
7654,AFCRL
7654,UMD
7656,UCL
7660,GSFC
7661,GSFC
7663,GSFC
7665,ICST
7665,UCL
7669,AFCRL
7670,AFCRL
7675,ROSAP
7679,LARC
7684,AFCRL
7685,GSFC
7688,CNET
7690,CNET
7691,RAE
7691,WRE
7694,AFCRL
7695,UMI
7696,RAE
7696,WRE
7698,ICST
7698,JBO
7698,UCL
7702,UMI
7703,CNRS
7705,GSFC
7707,CRC
7707,DRTE
7710,NRL
7711,TOK
7713,NRL
7714,AFCRL
7716,CHAIL
7716,NBS
7718,GSFC
7735,GSFC
7736,UNH
7737,UNH
7738,GSFC
7740,GSFC
7744,GSFC
7745,UNH
7746,ISAS
7746,KYO
7751,LARC
7753,UMI
7759,UCL
7762,GSFC
7768,AFCRL
7776,LERC
7778,AFCRL
7779,GSFC
7782,GCA
7788,AFCRL
7792,AFCRL
7793,NRL
7796,LARC
7808,ROSAP
7809,ROSAP
7810,ROSAP
7817,AFCRL
7820,GCA
7821,GCA
7824,GCA
7825,GSFC
7827,LARC
7829,GCA
7830,GSFC
7830,UMI
7831,GSFC
7833,AN
7838,BRL
7840,ICST
7840,LUX
7840,UCL
7857,GSFC
7862,GSFC
7863,ONERA
7868,ONERA
7871,GSFC
7874,AFCRL
7875,ASE
7876,GSFC
7879,LERC
7882,AN
7883,AN
7884,AN
7891,JBO
7891,LUX
7891,UCL
7892,ISAS
7894,AN
7895,ASE
7897,AN
7898,AN
7901,GCA
7905,LERC
7906,ISAS
7909,NRL
7910,GSFC
7915,JBO
7915,RAE
7915,UCL
7917,JBO
7917,MO
7917,UCL
7919,NMSU
7923,AN
7924,FSU
7924,GSFC
7928,AFSWC
7929,LARC
7930,GSFC
7931,GSFC
7934,AFCRL
7947,NRL
7956,BIR
7956,LUX
7956,UCL
7957,CNRS
7958,CNRS
7963,AFCRL
7965,AFCRL
7966,CNRS
7967,CNRS
7968,CNRS
7969,GSFC
7970,DFF
7970,LPA
7973,AFCRL
7976,LARC
7977,WRE
7979,AFCRL
7982,AFCRL
7983,AFCRL
7984,UMI
7985,GSFC
7986,UMI
7991,ISAS
7992,ICST
7992,UCL
8001,NMC
8002,ATLA
8003,AFCRL
8003,BRL
8004,ATLA
8005,ATLA
8006,WSMR
8007,SAND
8008,NMSU
8009,NMSU
8012,WRE
8014,GSFC
8025,FIAN
8035,LPA
8037,GSFC
8038,AFCRL
8039,AFCRL
8040,AFCRL
8040,BRL
8045,CERMA
8046,AFCRL
8049,AFCRL
8053,AFSWC
8055,AFCRL
8059,ICST
8059,QUB
8059,UCL
8061,AFCRL
8062,AFCRL
8068,AFCRL
8070,GSFC
8075,AFCRL
8079,UMI
8080,ISAS
8080,RRL
8086,ISAS
8087,AFSWC
8088,AFCRL
8089,GSFC
8090,AFSWC
8091,WSMR
8092,WSMR
8093,WSMR
8094,WSMR
8095,WSMR
8096,WSMR
8097,WSMR
8098,WSMR
8099,WSMR
8100,WSMR
8101,WSMR
8102,WSMR
8103,USAF
8104,USAF
8105,USAF
8106,USAF
8107,USAF
8108,USAF
8109,USAF
8110,USAF
8111,USAF
8112,USAF
8113,USAF
8114,USAF
8115,USAF
8116,USAF
8117,USAF
8118,USAF
8119,USAF
8120,USAF
8121,USAF
8122,USAF
8123,USAF
8124,USAF
8125,USAF
8126,USAF
8127,USAF
8128,USAF
8129,NOL
8130,USAF
8131,USAF
8132,WFF
8133,WFF
8134,STO
8135,HADC
8215,LARC
8220,CARDE
8224,LASL
8225,BRL
8244,ISAS
8253,LARC
8260,TXWC
8279,LARC
8280,LARC
8282,USAF
8283,AFCRL
8287,LARC
8290,LARC
8292,LARC
8293,LARC
8297,TXWC
8298,LARC
8304,GSFC
8305,LARC
8311,LARC
8316,LARC
8317,LARC
8320,LARC
8321,CSIMP
8322,GSFC
8323,LARC
8324,LARC
8325,DRG
8327,DRG
8328,DRG
8329,JPL
8336,CNRS
8340,LARC
8341,GSFC
8342,LARC
8345,LARC
8349,LARC
8352,JHU
8353,LARC
8355,LARC
8357,LARC
8358,LARC
8361,LARC
8363,LARC
8365,LARC
8367,LARC
8380,NOTS
8381,AERAR
8382,AERAR
8383,AERAR
8384,AERAR
8385,ISAS
8386,ISAS
8387,ISAS
8388,ISAS
8390,ISAS
8394,GSFC
8401,NOTS
8401,NRL
8410,LARC
8412,ICST
8412,UCL
8414,AFCRL
8430,LARC
8431,LARC
8432,LARC
8433,NOTS
8436,LARC
8439,CNET
8442,CNET
8447,RRL
8449,LARC
8456,CNRS
8457,GCA
8459,US
8461,TXWC
8474,UMI
8475,LERC
8480,CNET
8481,CNRS
8487,EGAO
8488,EGAO
8489,AFCRL
8489,STO
8494,JPL
8498,AFCRL
8503,CNRS
8504,CNRS
8505,ISAS
8509,GSFC
8511,CSIMP
8514,NMSU
8515,NMSU
8516,NMSU
8517,NMSU
8518,NMSU
8519,NMSU
8520,NMSU
8521,NMSU
8522,NMSU
8523,AFCRL
8524,AFCRL
8535,GSFC
8536,GCA
8537,NRL
8540,AFCRL
8546,GSFC
8546,RRL
8553,AFCRL
8554,ICST
8554,UCL
8555,AFCRL
8557,AFCRL
8560,GSFC
8561,GSFC
8564,JPL
8567,GSFC
8569,GSFC
8569,RRL
8571,GSFC
8571,RRL
8573,CNET
8574,UMI
8578,GSFC
8580,CNRS
8581,GCA
8581,GSFC
8584,CNRS
8585,CNRS
8586,CNRS
8589,AFCRL
8590,CNRS
8591,WRE
8593,AFCRL
8595,CNRS
8601,CNRS
8603,CNRS
8604,CNRS
8605,CNRS
8606,CNRS
8607,CNRS
8608,AFCRL
8610,CNRS
8612,RAE
8612,WRE
8613,UMI
8617,GSFC
8617,UMI
8618,GCA
8619,SUPA
8623,GSFC
8625,SUPA
8626,AFCRL
8628,CARDE
8629,CARDE
8631,GSFC
8632,CARDE
8634,AFCRL
8638,ASE
8639,LUX
8639,UCL
8640,LERC
8645,WRE
8649,NRL
8651,NRL
8656,JHU
8662,JHU
8663,AFCRL
8672,ICST
8672,UCL
8674,AFCRL
8675,AFCRL
8676,AFCRL
8678,AFCRL
8679,AFCRL
8680,AFCRL
8681,AFCRL
8682,LASL
8684,BRL
8685,JPL
8694,GSFC
8695,AFCRL
8704,AFCRL
8706,AFCRL
8707,USAF
8708,UCO
8709,AFCRL
8713,NOTS
8713,NRL
8722,LARC
8729,AFCRL
8731,AFCRL
8731,UMD
8734,AFCRL
8734,STO
8737,GSFC
8747,AFCRL
8747,STO
8748,UNK
8749,RSRS
8749,SHEF
8749,UCL
8751,ILC
8752,AFCRL
8752,STO
8754,AFCRL
8761,NRL
8763,ISAS
8764,LPARL
8767,ICST
8767,UCL
8769,WRE
8771,AFCRL
8772,RAE
8772,WRE
8773,AFCRL
8776,AFCRL
8776,STO
8786,RAE
8786,WRE
8787,UCL
8788,AFCRL
8796,UNK
8799,RSRS
8799,SHEF
8800,GSFC
8801,UMI
8806,AFCRL
8808,GSFC
8838,LPARL
8844,AFCRL
8845,UMI
8848,AFCRL
8850,ASE
8853,CERMA
8854,AFCRL
8855,CAM
8855,UCL
8857,AFCRL
8858,GSFC
8860,AFCRL
8861,AFCRL
8862,AFCRL
8864,AN
8865,CERMA
8866,AFCRL
8867,LRBA
8868,AFCRL
8870,AEC
8871,AFCRL
8872,UMI
8875,AN
8877,LRBA
8878,DFF
8878,LPA
8879,AFCRL
8880,AFCRL
8881,AFCRL
8882,WRE
8883,AFCRL
8884,LERC
8885,AFCRL
8886,AFCRL
8887,AFCRL
8888,AFCRL
8889,AFCRL
8890,AFCRL
8891,AFCRL
8893,AFCRL
8895,AFCRL
8896,AFCRL
8897,AFCRL
8898,AFCRL
8899,AFCRL
8901,AFCRL
8903,UMI
8904,LPA
8905,UMI
8906,UWI
8917,AFCRL
8918,AFCRL
8920,AFCRL
8921,AFCRL
8922,AFCRL
8923,AFCRL
8924,AFCRL
8925,AFCRL
8926,LARC
8927,AFCRL
8928,AFCRL
8929,AFCRL
8931,AFCRL
8932,AFCRL
8933,AFCRL
8934,AFCRL
8935,AFCRL
8936,GCA
8938,GCA
8942,AFCRL
8943,JBO
8943,LUX
8943,UCL
8944,AFCRL
8947,AFCRL
8950,LERC
8953,GSFC
8953,UMI
8954,USAF
8956,RAE
8956,WRE
8960,CNRS
8961,AFCRL
8963,CNIE
8963,CNRS
8964,WRE
8965,HCO
8966,AFCRL
8968,CNRS
8968,UCL
8969,ICST
8969,UCL
8973,RAE
8973,UCL
8981,LARC
8983,CNRS
8983,UCL
8984,CNRS
8985,CNIE
8985,CNRS
8986,CNRS
8986,MPE
8987,GCA
8988,GCA
8989,GSFC
8990,UMI
8991,GSFC
8992,AFCRL
8993,GSFC
8994,AFCRL
8994,GCA
8995,AFCRL
8995,GCA
8996,CNRS
8997,AFCRL
8998,AFCRL
8999,AFCRL
9000,GSFC
9001,ICST
9001,UCL
9002,WRE
9003,GCA
9004,DMA
9006,AFCRL
9008,GCA
9010,GCA
9011,GSFC
9012,GSFC
9013,AFCRL
9014,GSFC
9014,UMI
9020,CNIE
9020,CNRS
9021,AFCRL
9022,CNIE
9022,CNRS
9024,ROSAP
9025,GSFC
9027,AFCRL
9028,ILC
9030,CNRS
9031,CNRS
9034,AFCRL
9035,CARDE
9036,GCA
9037,CARDE
9039,NOTS
9042,ILC
9043,AFCRL
9044,AFCRL
9046,TAO
9047,GSFC
9047,UMI
9048,AFCRL
9051,AFAPL
9051,EOS
9055,AFCRL
9061,AFSWC
9062,AFSWC
9063,AFSWC
9064,AFSWC
9065,AFSWC
9066,AFWL
9068,AFWL
9069,SAND
9070,LRL
9071,LRL
9072,LRL
9073,LASL
9074,LASL
9075,SAND
9076,SAND
9077,LRL
9078,ICST
9078,UCL
9079,LRL
9080,LASL
9081,LASL
9082,LRL
9083,LASL
9084,SAND
9085,SAND
9086,SAND
9087,SAND
9088,LASL
9090,LASL
9091,LASL
9092,AFCRL
9093,NMSU
9094,NMSU
9095,NMSU
9096,SAND
9097,SAND
9098,LRL
9099,LRL
9100,ICST
9100,UCL
9101,LRL
9102,SAND
9103,SAND
9104,AFCRL
9105,BRL
9106,BRL
9108,NMSU
9109,NMSU
9110,NMSU
9111,AFCRL
9112,NMSU
9113,NMSU
9114,NMSU
9115,NMSU
9116,NMSU
9118,LRS
9120,NOTS
9121,SAND
9123,SAND
9124,SAND
9140,NOTS
9142,AFCRL
9144,ICST
9144,UCL
9148,GCA
9149,GSFC
9149,UMI
9151,GCA
9153,GSFC
9153,UMI
9154,WRE
9155,WSMR
9156,WSMR
9157,WSMR
9159,LARC
9162,ICST
9162,UCL
9173,GSFC
9174,AFCRL
9175,LARC
9176,UKMO
9177,UNK
9178,UNK
9179,GSFC
9180,GSFC
9182,GSFC
9183,GSFC
9184,WSMR
9185,WSMR
9186,WSMR
9187,WSMR
9188,TXWC
9189,WSMR
9190,WSMR
9191,WSMR
9192,WSMR
9193,WSMR
9194,WSMR
9195,WSMR
9196,USAF
9197,USAF
9198,USAF
9199,USAF
9200,USAF
9201,TXWC
9202,TXWC
9203,WSMR
9204,WSMR
9205,TXWC
9206,USAF
9207,USAF
9208,USAF
9209,USAF
9210,USAF
9211,TXWC
9212,USAF
9213,USAF
9214,USAF
9215,USAF
9216,USAF
9217,USAF
9218,USAF
9219,USAF
9220,USAF
9221,USAF
9222,USAF
9223,TXWC
9224,TXWC
9225,TXWC
9226,SUD
9227,SUD
9228,TXWC
9229,TXWC
9230,TXWC
9231,TXWC
9290,PIHM
9291,LARC
9292,LARC
9293,LARC
9295,LARC
9296,LARC
9297,SAND
9298,LARC
9299,SAND
9304,LARC
9306,LARC
9307,LARC
9308,GCA
9309,GCA
9311,RAE
9311,WRE
9312,LARC
9313,LARC
9314,RAE
9314,WRE
9316,LARC
9318,LARC
9320,LARC
9321,MSFC
9324,LARC
9325,LARC
9326,LARC
9329,LARC
9334,LARC
9335,LARC
9336,LARC
9337,SAND
9340,LARC
9341,LARC
9344,LARC
9345,GSFC
9346,LARC
9348,LARC
9350,LARC
9351,LARC
9355,LARC
9362,JHU
9364,LARC
9366,LARC
9370,LARC
9371,LARC
9374,LARC
9378,BIR
9378,LUX
9378,UCW
9379,LARC
9384,LARC
9385,DRG
9387,LARC
9392,LARC
9393,MNF
9394,AERAR
9396,AEC
9396,LRL
9397,LARC
9397,NRL
9398,LARC
9398,NRL
9399,USA
9400,USA
9406,ONR
9407,ONR
9408,ONR
9409,ONR
9410,ONR
9411,ONR
9412,ONR
9413,ONR
9414,LARC
9416,AERAR
9417,AERAR
9418,LARC
9422,GCA
9423,LARC
9424,LARC
9426,MSFC
9429,LARC
9432,LARC
9433,LARC
9435,LARC
9436,LARC
9437,LARC
9439,MSFC
9442,LARC
9443,LARC
9444,LARC
9445,LARC
9446,LARC
9449,LARC
9450,LARC
9452,LARC
9453,LARC
9454,LARC
9456,LARC
9457,MSFC
9458,LARC
9459,LARC
9460,LARC
9464,LARC
9465,LARC
9466,MSFC
9470,LARC
9482,LARC
9486,CNRS
9487,LARC
9510,HARP
9517,LERC
9524,DRG
9525,DRG
9526,DRG
9533,GSFC
9534,EGAO
9536,DRG
9538,CNRS
9546,JHU
9547,CNRS
9548,STA
9549,STA
9550,STA
9551,STA
9552,ISAS
9558,DAC
9560,ADEL
9561,DAC
9562,GSFC
9562,LUX
9563,USN
9564,SUD
9567,HARP
9568,HARP
9579,CITEF
9580,CITEF
9588,LARC
9592,LPARL
9597,AFCRL
9600,CARDE
9605,CARDE
9608,GSFC
9609,UMI
9610,WRE
9611,UMI
9613,GCA
9615,UMI
9616,UMI
9622,CNRS
9624,STAN
9626,NRL
9628,SASK
9629,SASK
9633,GSFC
9640,CSIMP
9641,KPNO
9652,QUB
9652,UCL
9658,UMI
9660,CRA
9661,DFF
9661,LPA
9664,LPA
9665,SAND
9666,GSFC
9675,SAND
9678,WFF
9679,WFF
9681,NRL
9682,CEA
9682,LPA
9683,DRG
9684,AFCRL
9685,DRTE
9687,JHU
9689,LPARL
9691,CSIMP
9693,CNRS
9694,NRL
9695,AFCRL
9695,UMD
9698,CNRS
9699,LERC
9700,CNRS
9700,MPE
9701,AFCRL
9702,SUPA
9709,AFCRL
9709,GIT
9710,AFCRL
9711,AFCRL
9712,AFCRL
9712,GIT
9713,ROSAP
9715,TAO
9716,ROSAP
9718,ROSAP
9719,CNRS
9720,CNRS
9721,CNRS
9721,MPE
9722,NRL
9723,AFCRL
9723,GIT
9725,CNRS
9725,GCA
9726,CNRS
9726,GCA
9728,AN
9729,CNRS
9729,GCA
9730,JBO
9730,LUX
9730,UKMO
9733,CNRS
9734,GCA
9735,GCA
9737,CNIE
9737,CNRS
9738,GCA
9739,FIAN
9740,SAND
9741,LARC
9743,APGC
9744,LUX
9744,RSRS
9744,UCL
9745,CNIE
9745,CNRS
9746,CNIE
9746,CNRS
9765,AN
9766,NRL
9769,DRTE
9770,AFCRL
9770,ASE
9771,SAND
9772,WRE
9773,CNRS
9773,UCL
9777,CNRS
9779,CNRS
9781,GSFC
9782,LUX
9782,RSRS
9782,UCL
9784,HARP
9786,CNRS
9787,AN
9788,UMI
9789,LERC
9791,UMI
9792,LUX
9792,UCL
9793,NRL
9802,CARDE
9803,CARDE
9804,SAND
9806,KPNO
9813,NRL
9817,AFCRL
9821,USN
9823,SAND
9826,USAF
9829,GSFC
9834,AFCRL
9839,AN
9842,STAN
9843,AFCRL
9846,GCA
9851,GSFC
9853,GSFC
9854,GCA
9855,AFCRL
9855,UUT
9856,GCA
9857,GCA
9859,UMI
9860,GCA
9861,GSFC
9864,AFCRL
9872,AFCRL
9872,UUT
9876,GSFC
9876,STO
9877,NRL
9878,GSFC
9878,STO
9884,NRL
9885,GSFC
9885,STO
9886,NMC
9887,CRA
9888,UMI
9892,GSFC
9892,STO
9914,AFCRL
9936,ILC
9936,NDRE
9937,AFCRL
9945,GSFC
9946,UMN
9947,HARP
9948,RAE
9948,WRE
9950,HCO
9953,UNH
9956,LERC
9960,ILC
9960,NDRE
9965,NRL
9972,AFCRL
9974,LARC
9975,LARC
9976,GSFC
9976,RRL
9979,NRL
9982,AFCRL
9983,AFCRL
9984,AFCRL
9987,GSFC
9987,RRL
9988,GSFC
9994,AFCRL
9995,GSFC
9996,CAM
9996,UCL
10002,BRL
10003,LERC
10005,LERC
10010,DRTE
10013,QUB
10013,UCL
10014,ICST
10014,UCL
10015,ICST
10015,UCL
10016,ASE
10016,GSFC
10017,QUB
10017,UCL
10022,CNET
10025,CERMA
10026,CARDE
10034,AFCRL
10039,CERMA
10040,AN
10043,DRTE
10047,AFCRL
10049,CARDE
10050,DMA
10051,RAE
10051,WRE
10053,CNET
10054,AFCRL
10055,GSFC
10056,NRL
10060,AFCRL
10063,AFCRL
10064,UMI
10065,UMI
10066,KPNO
10067,LARC
10068,AFCRL
10071,AFCRL
10072,USN
10074,UMI
10076,JHU
10078,NRL
10080,AFCRL
10084,UMI
10087,JPL
10088,LRL
10092,SAND
10093,PRL
10095,SAND
10097,UMI
10098,UMI
10102,NRL
10108,SIMED
10109,RAE
10109,WRE
10113,BIR
10113,LUX
10113,UCW
10116,AFCRL
10118,GSFC
10119,UMI
10121,GCA
10122,ASE
10126,KYO
10126,TOK
10128,ISAS
10129,AFCRL
10130,WRE
10131,AFCRL
10132,GSFC
10136,AFCRL
10138,SAC
10140,UMI
10141,UMI
10143,GSFC
10149,AN
10156,HARP
10157,HARP
10158,HARP
10159,HARP
10160,HARP
10161,HARP
10162,HARP
10163,NMC
10164,NMC
10165,GCA
10169,NOTS
10170,APGC
10171,NMC
10172,NOTS
10174,APGC
10175,APGC
10177,APGC
10187,AFCRL
10193,GCA
10198,GSFC
10199,GSFC
10201,BIR
10201,LUX
10201,UCL
10202,UNK
10205,AFCRL
10208,GSFC
10209,GSFC
10210,GSFC
10211,BIR
10211,LUX
10211,UCL
10214,WRE
10220,USAF
10224,AFCRL
10224,HCO
10225,LARC
10226,LARC
10227,LARC
10228,TXWC
10229,TXWC
10230,NASA
10232,MNF
10233,MNF
10234,MNF
10235,USAF
10236,ONR
10237,ONR
10238,ONR
10239,MNF
10240,MNF
10241,MSFC
10242,TXWC
10243,UCAN
10244,SUD
10245,SUD
10246,4WG
10246,NASA
10247,MSFC
10248,USAF
10249,TXWC
10250,TXWC
10251,USAF
10252,USAF
10253,USAF
10254,TXWC
10255,TXWC
10256,USAF
10257,LARC
10258,TXWC
10259,USAF
10260,USAF
10261,MNF
10262,MNF
10263,USAF
10264,USAF
10265,TXWC
10266,TXWC
10267,TXWC
10268,TXWC
10269,TXWC
10270,ONR
10271,ONR
10272,ONR
10273,ONR
10274,WRE
10275,MSFC
10276,MSFC
10277,MSFC
10278,MSFC
10279,UIO
10280,UIO
10281,WRE
10282,WRE
10283,MSFC
10284,MSFC
10285,MSFC
10286,UIO
10377,GCA
10380,LARC
10381,LARC
10382,LRL
10383,GSFC
10385,LARC
10387,SAND
10388,DASA
10389,LARC
10391,JMA
10392,AERAR
10393,LARC
10395,ISAS
10396,LARC
10397,LARC
10399,LARC
10400,DASA
10401,GSFC
10402,DASA
10407,LARC
10408,LARC
10409,SAND
10412,WFF
10414,LARC
10416,LARC
10417,ALB
10418,LARC
10419,LARC
10420,DASA
10423,LARC
10424,WFF
10436,LARC
10437,DASA
10438,LARC
10440,MSFC
10441,SAND
10443,SAND
10444,LARC
10447,GSFC
10448,LARC
10457,DASA
10458,LARC
10460,LARC
10462,UMI
10463,APGC
10464,LARC
10467,LARC
10471,LARC
10475,GSFC
10477,ONERA
10480,LRL
10482,UKMO
10483,ONR
10484,ONR
10485,ONR
10486,ONR
10487,ONR
10488,USA
10489,USA
10490,WRE
10492,WRE
10493,LARCN
10494,AEC
10494,LRL
10495,AEC
10495,LRL
10496,NOTS
10497,PMR
10500,WRE
10501,WRE
10503,AFCRL
10508,LARC
10509,LARC
10511,LARC
10517,LARC
10518,LARC
10520,LARC
10521,LARC
10522,LARC
10524,LRL
10527,LARC
10529,LARC
10530,LARC
10531,LARC
10533,LARC
10535,LARC
10536,JPL
10537,LARC
10539,GSFC
10539,LUX
10540,LARC
10544,LARC
10545,LARC
10546,LARC
10547,LARC
10552,LARC
10553,LARC
10555,LARC
10556,LARC
10557,LARC
10558,LARC
10559,AFCRL
10563,LARC
10564,LARC
10566,LARC
10567,LARC
10570,LARC
10572,LARC
10575,WRE
10576,WRE
10593,HARP
10594,SASK
10597,WRE
10601,GSFC
10603,IFAMR
10604,IFAMR
10605,IFAMR
10606,IFAMR
10607,IFAMR
10608,IFAMR
10609,IFAMR
10610,IFAMR
10611,IFAMR
10612,IFAMR
10614,IFAMR
10615,IFAMR
10616,IFAMR
10617,IFAMR
10618,IFAMR
10619,IFAMR
10620,IFAMR
10621,IFAMR
10622,IFAMR
10623,IFAMR
10625,IFAMR
10626,IFAMR
10627,IFAMR
10628,IFAMR
10629,IFAMR
10630,IFAMR
10631,IFAMR
10632,IFAMR
10633,IFAMR
10634,LARCN
10653,NOTS
10654,NOTS
10655,NOTS
10657,NOL
10658,NOTS
10659,PMR
10660,SAND
10663,STA
10664,SIMED
10665,STA
10667,STA
10673,LPA
10674,AFCRL
10681,IFAMR
10682,IFAMR
10683,IFAMR
10684,IFAMR
10685,IFAMR
10686,IFAMR
10687,IFAMR
10688,IFAMR
10689,IFAMR
10690,IFAMR
10691,IFAMR
10692,IFAMR
10693,IFAMR
10694,IFAMR
10695,IFAMR
10696,IFAMR
10707,NRL
10709,AFCRL
10711,AFCRL
10716,RAE
10716,WRE
10717,GSFC
10723,UNK
10726,JHU
10732,GSFC
10738,WRE
10740,GSFC
10742,SAND
10743,ICST
10743,LUX
10743,SOTON
10749,AFCRL
10750,ICST
10750,LUX
10750,SOTON
10751,GSFC
10751,NDRE
10753,AFCRL
10755,UMI
10756,LRL
10759,BERG
10759,GSFC
10763,NOTS
10764,SAND
10765,RICE
10766,BERG
10766,NDRE
10769,RICE
10772,RICE
10774,AFCRL
10775,GSFC
10776,CRA
10777,GSFC
10781,GSFC
10783,APGC
10784,CRA
10785,AFCRL
10787,DASA
10789,NOTS
10790,ISAS
10791,AFCRL
10792,CRA
10795,GSFC
10797,PRL
10799,NRCC
10800,KPNO
10801,SASK
10803,AFCRL
10804,SUPA
10805,LARC
10806,UAF
10807,CNRS
10809,CNRS
10810,UKMO
10812,CNRS
10813,CNRS
10814,CNRS
10815,UAF
10816,WRE
10817,UMI
10818,UMI
10820,GSFC
10821,SASK
10822,UIUC
10823,BAJ
10824,UMI
10825,GSFC
10826,GSFC
10830,ALB
10832,BAJ
10833,UAF
10839,DASA
10841,DASA
10842,CNET
10843,NRL
10845,USN
10846,CNET
10847,GRI
10848,CNRS
10850,SAND
10852,UMI
10853,SAND
10854,GRI
10855,RAE
10855,WRE
10856,WRE
10857,SAND
10861,PRL
10862,SAND
10863,AFCRL
10864,AFCRL
10865,AFCRL
10866,AFCRL
10867,AFCRL
10868,AFCRL
10869,SAND
10873,SAND
10876,LASL
10879,LASL
10880,AFCRL
10880,ASE
10881,NOTS
10888,AFCRL
10889,DASA
10892,GSFC
10894,SAND
10898,LRBA
10901,AFCRL
10902,LERC
10903,GSFC
10907,WRE
10909,LRBA
10911,NRL
10912,UMI
10914,UMI
10915,ALB
10916,AFCRL
10917,UMI
10918,USN
10919,KPNO
10920,USN
10926,AFCRL
10927,GSFC
10928,GSFC
10931,SAND
10935,RICE
10936,SAND
10939,AFCRL
10940,SAND
10941,LIEGE
10941,MPE
10944,NRL
10945,GCA
10950,LIEGE
10950,MPE
10954,RICE
10955,WRE
10959,TOKAI
10961,WRE
10963,WRE
10964,RAE
10964,WRE
10965,GCA
10966,WRE
10968,GCA
10969,UIUC
10970,GCA
10971,GCA
10972,UIUC
10973,UIUC
10974,LRL
10977,WRE
10979,WRE
10980,GSFC
10981,NOTS
10985,RAE
10985,WRE
10986,WRE
10987,AFCRL
10989,GCA
10990,AFCRL
10990,NEU
10991,LERC
10992,LRL
10993,LASL
10994,LASL
10996,STA
10997,STA
10998,GSFC
10999,GCA
11000,GSFC
11001,ISAS
11002,TAO
11005,AFCRL
11006,GSFC
11006,UMI
11008,AFCRL
11009,ISAS
11010,NRL
11011,SAND
11019,CNRS
11023,LASL
11028,AFCRL
11028,MISU
11031,CNRS
11032,CARDE
11033,GSFC
11033,MISU
11034,GSFC
11036,LASL
11037,GSFC
11038,LRL
11040,CULH
11040,LUX
11041,GSFC
11042,CARDE
11043,AFCRL
11043,MISU
11044,GSFC
11044,MISU
11045,GSFC
11046,GSFC
11049,AFCRL
11049,MISU
11050,GSFC
11050,MISU
11051,GSFC
11052,GSFC
11055,AFCRL
11055,MISU
11056,GSFC
11056,MISU
11057,GSFC
11058,GSFC
11059,GSFC
11062,LUX
11062,UCW
11063,WRE
11066,GSFC
11068,AFCRL
11070,GSFC
11072,ASE
11072,MIT
11073,AFAPL
11073,EOS
11077,DASA
11078,DASA
11079,DASA
11082,UKMO
11083,UWI
11084,RAE
11084,WRE
11092,FIAN
11094,SASK
11095,KPNO
11096,AFCRL
11099,LUX
11099,UCW
11100,WRE
11101,JPL
11102,AFCRL
11108,UMI
11110,LUX
11110,RSRS
11113,SAND
11116,AN
11117,GSFC
11119,GSFC
11122,LUX
11122,RSRS
11124,NMSU
11130,LPARL
11132,CNET
11134,CARDE
11135,CNET
11136,CARDE
11137,GCA
11138,SAND
11139,LPARL
11140,UNH
11141,GCA
11142,GSFC
11149,NOTS
11150,SAND
11151,WRE
11154,AFCRL
11155,AFCRL
11160,GSFC
11160,RRL
11163,GSFC
11164,WRE
11165,WRE
11166,GSFC
11167,SAND
11168,ASE
11168,MIT
11169,UNH
11170,LUX
11170,UCL
11171,AFCRL
11172,AFCRL
11173,SAND
11182,LPA
11183,GSFC
11184,DASA
11185,DASA
11186,DASA
11187,DASA
11188,DASA
11189,DASA
11191,SAND
11192,GCA
11192,GSFC
11193,SAND
11194,SAND
